player_id,name,team,date,season,g,pa,ab,r,h,2b,3b,hr,rbi,bb,so,hbp,sf,sb,cs
jonea003,Adam Jones,BAL,,2017,1,4,4,1,1,0,0,1,1,0,0,0,0,0,0
machm001,Manny Machado,BAL,,2017,1,4,4,2,2,0,0,0,0,0,0,0,0,0,0
trumm001,Mark Trumbo,BAL,,2017,1,4,4,1,3,0,0,1,2,0,0,0,0,0,0
davic003,Chris Davis,BAL,,2017,1,4,4,1,1,0,0,1,1,0,2,0,0,0,0
manct001,Trey Mancini,BAL,,2017,1,4,4,1,2,1,0,0,0,0,0,0,0,0,0
schoj001,Jonathan Schoop,BAL,,2017,1,4,4,1,1,0,0,1,3,0,2,0,0,0,0
hardj003,J.J. Hardy,BAL,,2017,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0
josec002,Caleb Joseph,BAL,,2017,1,3,3,0,0,0,0,0,0,0,2,0,0,0,0
smits002,Seth Smith,BAL,,2017,1,4,4,1,1,0,0,1,1,0,1,0,0,0,0
jonea003,Adam Jones,BAL,,2017,1,4,4,0,0,0,0,0,0,0,1,0,0,0,0
machm001,Manny Machado,BAL,,2017,1,4,4,1,1,0,0,1,1,0,1,0,0,0,0
trumm001,Mark Trumbo,BAL,,2017,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0
davic003,Chris Davis,BAL,,2017,1,4,3,0,1,0,0,0,0,1,2,0,0,0,0
schoj001,Jonathan Schoop,BAL,,2017,1,4,4,1,2,0,0,0,0,0,0,0,0,0,0
kim-h001,Hyun Soo Kim,BAL,,2017,1,3,3,0,1,1,0,0,1,0,0,0,0,0,0
hardj003,J.J. Hardy,BAL,,2017,1,3,3,0,1,0,0,0,0,0,1,0,0,0,0
josec002,Caleb Joseph,BAL,,2017,1,3,3,0,2,0,0,0,0,0,1,0,0,0,0
rickj001,Joey Rickard,BAL,,2017,1,4,4,0,2,0,0,0,0,0,0,0,0,0,0
jonea003,Adam Jones,BAL,,2017,1,4,3,0,0,0,0,0,0,1,1,0,0,0,0
machm001,Manny Machado,BAL,,2017,1,4,4,1,1,0,0,1,1,0,1,0,0,0,0
trumm001,Mark Trumbo,BAL,,2017,1,4,4,1,1,0,0,0,0,0,1,0,0,0,0
davic003,Chris Davis,BAL,,2017,1,4,4,0,1,0,0,0,0,0,2,0,0,0,0
manct001,Trey Mancini,BAL,,2017,1,4,4,0,1,1,0,0,1,0,2,0,0,0,0
schoj001,Jonathan Schoop,BAL,,2017,1,4,3,0,0,0,0,0,0,1,1,0,0,0,0
hardj003,J.J. Hardy,BAL,,2017,1,3,3,0,0,0,0,0,0,0,1,0,0,0,0
smits002,Seth Smith,BAL,,2017,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
josec002,Caleb Joseph,BAL,,2017,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0
kim-h001,Hyun Soo Kim,BAL,,2017,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
rickj001,Joey Rickard,BAL,,2017,1,4,4,1,1,1,0,0,0,0,0,0,0,1,0
jonea003,Adam Jones,BAL,,2017,1,4,4,0,0,0,0,0,0,0,3,0,0,0,0
machm001,Manny Machado,BAL,,2017,1,4,3,1,2,2,0,0,0,1,0,0,0,1,0
trumm001,Mark Trumbo,BAL,,2017,1,4,4,0,0,0,0,0,0,0,2,0,0,0,0
davic003,Chris Davis,BAL,,2017,1,4,4,1,1,0,0,0,2,0,2,0,0,0,0
manct001,Trey Mancini,BAL,,2017,1,4,4,0,1,0,0,0,0,0,0,0,0,0,0
schoj001,Jonathan Schoop,BAL,,2017,1,4,4,0,3,2,0,0,1,0,0,0,0,0,0
penaf001,Francisco Pena,BAL,,2017,1,3,3,0,1,0,0,0,0,0,2,0,0,0,0
kim-h001,Hyun Soo Kim,BAL,,2017,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
hardj003,J.J. Hardy,BAL,,2017,1,4,4,0,0,0,0,0,0,0,2,0,0,0,0
smits002,Seth Smith,BAL,,2017,1,3,3,1,1,0,0,1,1,0,0,0,0,0,0
rickj001,Joey Rickard,BAL,,2017,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0
jonea003,Adam Jones,BAL,,2017,1,5,5,1,3,0,0,0,0,0,0,0,0,0,0
machm001,Manny Machado,BAL,,2017,1,5,5,0,0,0,0,0,0,0,2,0,0,0,0
trumm001,Mark Trumbo,BAL,,2017,1,5,4,0,1,0,0,0,1,1,1,0,0,0,0
davic003,Chris Davis,BAL,,2017,1,4,4,2,2,0,0,1,1,0,1,0,0,0,0
schoj001,Jonathan Schoop,BAL,,2017,1,4,4,2,2,0,0,2,3,0,0,0,0,0,0
manct001,Trey Mancini,BAL,,2017,1,4,4,0,0,0,0,0,0,0,2,0,0,0,0
hardj003,J.J. Hardy,BAL,,2017,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0
josec002,Caleb Joseph,BAL,,2017,1,4,4,0,1,0,0,0,0,0,1,0,0,0,0
smits002,Seth Smith,BAL,,2017,1,4,3,0,0,0,0,0,0,1,2,0,0,0,0
manct001,Trey Mancini,BAL,,2017,1,2,2,2,2,0,0,2,5,0,0,0,0,0,0
jonea003,Adam Jones,BAL,,2017,1,5,5,1,1,0,0,1,1,0,0,0,0,0,0
machm001,Manny Machado,BAL,,2017,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
tejar001,Ruben Tejada,BAL,,2017,1,4,4,0,0,0,0,0,0,0,1,0,0,0,0
davic003,Chris Davis,BAL,,2017,1,5,4,1,0,0,0,0,0,1,3,0,0,0,0
trumm001,Mark Trumbo,BAL,,2017,1,5,2,1,0,0,0,0,0,3,0,0,0,0,0
schoj001,Jonathan Schoop,BAL,,2017,1,5,4,1,2,1,0,0,0,1,1,0,0,0,0
kim-h001,Hyun Soo Kim,BAL,,2017,1,3,1,0,1,0,0,0,1,0,0,0,1,0,0
rickj001,Joey Rickard,BAL,,2017,1,2,1,1,1,0,0,0,1,0,0,0,1,0,0
hardj003,J.J. Hardy,BAL,,2017,1,5,5,1,1,1,0,0,1,0,1,0,0,0,0
josec002,Caleb Joseph,BAL,,2017,1,5,4,1,2,0,0,0,0,1,1,0,0,0,0
smits002,Seth Smith,BAL,,2017,1,3,2,0,1,1,0,0,0,1,1,0,0,0,0
washd001,David Washington,BAL,,2017,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
machm001,Manny Machado,BAL,,2017,1,4,3,0,0,0,0,0,1,0,2,0,1,0,0
jonea003,Adam Jones,BAL,,2017,1,3,2,0,0,0,0,0,0,1,1,0,0,0,0
rickj001,Joey Rickard,BAL,,2017,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
trumm001,Mark Trumbo,BAL,,2017,1,4,3,0,0,0,0,0,0,1,1,0,0,0,0
manct001,Trey Mancini,BAL,,2017,1,4,4,1,2,0,0,1,1,0,1,0,0,0,0
schoj001,Jonathan Schoop,BAL,,2017,1,3,3,0,0,0,0,0,0,0,1,0,0,0,0
tejar001,Ruben Tejada,BAL,,2017,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
castw002,Welington Castillo,BAL,,2017,1,3,3,0,0,0,0,0,0,0,2,0,0,0,0
kim-h001,Hyun Soo Kim,BAL,,2017,1,3,3,1,2,0,0,0,0,0,0,0,0,0,0
hardj003,J.J. Hardy,BAL,,2017,1,3,3,0,0,0,0,0,0,0,1,0,0,0,0
smits002,Seth Smith,BAL,,2017,1,5,4,0,0,0,0,0,0,0,1,1,0,0,0
machm001,Manny Machado,BAL,,2017,1,5,5,2,2,1,0,1,2,0,1,0,0,0,0
jonea003,Adam Jones,BAL,,2017,1,5,4,3,2,0,0,1,1,0,0,1,0,0,0
trumm001,Mark Trumbo,BAL,,2017,1,5,5,2,2,0,0,1,1,0,2,0,0,0,0
manct001,Trey Mancini,BAL,,2017,1,5,5,2,2,1,0,0,2,0,1,0,0,0,0
schoj001,Jonathan Schoop,BAL,,2017,1,5,5,3,4,0,0,2,4,0,0,0,0,0,0
castw002,Welington Castillo,BAL,,2017,1,5,3,0,0,0,0,0,0,2,2,0,0,0,0
kim-h001,Hyun Soo Kim,BAL,,2017,1,4,4,1,1,0,0,0,0,0,1,0,0,0,0
rickj001,Joey Rickard,BAL,,2017,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
hardj003,J.J. Hardy,BAL,,2017,1,5,4,1,2,2,0,0,3,1,1,0,0,0,0
smits002,Seth Smith,BAL,,2017,1,5,5,3,3,1,0,1,1,0,1,0,0,0,0
machm001,Manny Machado,BAL,,2017,1,4,3,0,1,0,0,0,1,1,1,0,0,0,0
jonea003,Adam Jones,BAL,,2017,1,4,4,1,1,0,1,0,0,0,2,0,0,0,0
trumm001,Mark Trumbo,BAL,,2017,1,4,4,1,2,0,0,1,3,0,0,0,0,0,0
manct001,Trey Mancini,BAL,,2017,1,4,4,2,2,0,1,1,1,0,2,0,0,0,0
schoj001,Jonathan Schoop,BAL,,2017,1,4,3,0,0,0,0,0,1,0,1,0,1,0,0
castw002,Welington Castillo,BAL,,2017,1,4,4,1,2,0,0,1,1,0,1,0,0,0,0
kim-h001,Hyun Soo Kim,BAL,,2017,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0
rickj001,Joey Rickard,BAL,,2017,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
hardj003,J.J. Hardy,BAL,,2017,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0
tejar001,Ruben Tejada,BAL,,2017,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0
smits002,Seth Smith,BAL,,2017,1,3,3,0,1,0,0,0,0,0,1,0,0,0,0
rickj001,Joey Rickard,BAL,,2017,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
machm001,Manny Machado,BAL,,2017,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0
josec002,Caleb Joseph,BAL,,2017,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
jonea003,Adam Jones,BAL,,2017,1,3,3,0,1,0,0,0,0,0,1,0,0,0,0
janip001,Paul Janish,BAL,,2017,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
trumm001,Mark Trumbo,BAL,,2017,1,3,3,0,0,0,0,0,0,0,2,0,0,0,0
manct001,Trey Mancini,BAL,,2017,1,3,3,0,0,0,0,0,0,0,1,0,0,0,0
schoj001,Jonathan Schoop,BAL,,2017,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0
castw002,Welington Castillo,BAL,,2017,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0
washd001,David Washington,BAL,,2017,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
kim-h001,Hyun Soo Kim,BAL,,2017,1,3,3,0,1,0,0,0,0,0,1,0,0,0,0
tejar001,Ruben Tejada,BAL,,2017,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0
smits002,Seth Smith,BAL,,2017,1,4,4,1,1,0,0,0,0,0,1,0,0,0,0
machm001,Manny Machado,BAL,,2017,1,4,4,3,4,1,0,2,4,0,0,0,0,0,0
jonea003,Adam Jones,BAL,,2017,1,4,4,0,2,1,0,0,1,0,0,0,0,0,0
trumm001,Mark Trumbo,BAL,,2017,1,4,4,0,0,0,0,0,0,0,2,0,0,0,0
manct001,Trey Mancini,BAL,,2017,1,4,3,0,1,0,0,0,0,1,0,0,0,0,0
schoj001,Jonathan Schoop,BAL,,2017,1,4,4,1,2,0,0,1,1,0,1,0,0,0,0
castw002,Welington Castillo,BAL,,2017,1,4,4,0,0,0,0,0,0,0,2,0,0,0,0
kim-h001,Hyun Soo Kim,BAL,,2017,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0
rickj001,Joey Rickard,BAL,,2017,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0
tejar001,Ruben Tejada,BAL,,2017,1,3,3,1,1,0,0,0,0,0,1,0,0,0,0
smits002,Seth Smith,BAL,,2017,1,3,3,0,1,0,0,0,0,0,1,0,0,0,0
gentc001,Craig Gentry,BAL,,2017,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
machm001,Manny Machado,BAL,,2017,1,4,4,0,0,0,0,0,0,0,2,0,0,0,0
jonea003,Adam Jones,BAL,,2017,1,4,4,0,1,0,0,0,0,0,1,0,0,0,0
trumm001,Mark Trumbo,BAL,,2017,1,4,4,0,2,0,0,0,0,0,1,0,0,0,0
manct001,Trey Mancini,BAL,,2017,1,4,4,1,3,0,0,0,0,0,0,0,0,0,0
schoj001,Jonathan Schoop,BAL,,2017,1,4,4,0,2,1,0,0,1,0,1,0,0,0,0
kim-h001,Hyun Soo Kim,BAL,,2017,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0
rickj001,Joey Rickard,BAL,,2017,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0
josec002,Caleb Joseph,BAL,,2017,1,4,4,0,0,0,0,0,0,0,2,0,0,0,0
janip001,Paul Janish,BAL,,2017,1,2,2,0,0,0,0,0,0,0,2,0,0,0,0
tejar001,Ruben Tejada,BAL,,2017,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0
smits002,Seth Smith,BAL,,2017,1,4,4,1,1,0,0,1,1,0,1,0,0,0,0
josec002,Caleb Joseph,BAL,,2017,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
machm001,Manny Machado,BAL,,2017,1,5,3,0,2,1,0,0,1,2,0,0,0,0,0
schoj001,Jonathan Schoop,BAL,,2017,1,5,4,0,1,0,0,0,1,1,2,0,0,0,0
trumm001,Mark Trumbo,BAL,,2017,1,5,5,0,0,0,0,0,0,0,3,0,0,0,0
manct001,Trey Mancini,BAL,,2017,1,4,4,0,1,0,0,0,0,0,2,0,0,0,0
castw002,Welington Castillo,BAL,,2017,1,4,4,0,2,0,0,0,0,0,2,0,0,0,0
kim-h001,Hyun Soo Kim,BAL,,2017,1,4,3,0,1,0,0,0,0,1,0,0,0,0,0
tejar001,Ruben Tejada,BAL,,2017,1,3,2,1,0,0,0,0,0,0,1,1,0,0,0
rickj001,Joey Rickard,BAL,,2017,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
gentc001,Craig Gentry,BAL,,2017,1,4,2,1,1,0,0,0,0,1,0,1,0,0,1
smits002,Seth Smith,BAL,,2017,1,4,4,0,0,0,0,0,0,0,1,0,0,0,0
machm001,Manny Machado,BAL,,2017,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0
schoj001,Jonathan Schoop,BAL,,2017,1,4,4,0,0,0,0,0,0,0,2,0,0,0,0
jonea003,Adam Jones,BAL,,2017,1,4,4,1,1,1,0,0,0,0,0,0,0,0,0
trumm001,Mark Trumbo,BAL,,2017,1,4,4,1,2,0,0,1,2,0,1,0,0,0,0
manct001,Trey Mancini,BAL,,2017,1,4,4,0,0,0,0,0,0,0,3,0,0,0,0
castw002,Welington Castillo,BAL,,2017,1,4,4,1,0,0,0,0,0,0,2,0,0,0,0
tejar001,Ruben Tejada,BAL,,2017,1,3,3,0,0,0,0,0,0,0,1,0,0,0,0
kim-h001,Hyun Soo Kim,BAL,,2017,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
rickj001,Joey Rickard,BAL,,2017,1,3,3,1,2,1,0,1,2,0,1,0,0,0,0
rickj001,Joey Rickard,BAL,,2017,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0
machm001,Manny Machado,BAL,,2017,1,4,4,0,1,0,0,0,0,0,0,0,0,0,0
schoj001,Jonathan Schoop,BAL,,2017,1,4,3,1,2,0,0,1,2,1,0,0,0,0,0
jonea003,Adam Jones,BAL,,2017,1,4,4,0,1,0,0,0,0,0,1,0,0,0,0
trumm001,Mark Trumbo,BAL,,2017,1,4,3,1,0,0,0,0,0,1,1,0,0,0,0
manct001,Trey Mancini,BAL,,2017,1,4,4,0,0,0,0,0,0,0,2,0,0,0,0
castw002,Welington Castillo,BAL,,2017,1,4,3,0,1,0,0,0,0,1,1,0,0,0,0
gentc001,Craig Gentry,BAL,,2017,1,4,4,0,1,0,0,0,1,0,0,0,0,0,0
tejar001,Ruben Tejada,BAL,,2017,1,4,4,1,2,0,0,0,0,0,0,0,0,0,0
smits002,Seth Smith,BAL,,2017,1,4,4,1,1,1,0,0,2,0,0,0,0,0,0
machm001,Manny Machado,BAL,,2017,1,4,4,1,1,0,0,1,3,0,0,0,0,0,0
schoj001,Jonathan Schoop,BAL,,2017,1,4,4,0,0,0,0,0,0,0,1,0,0,0,0
jonea003,Adam Jones,BAL,,2017,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0
trumm001,Mark Trumbo,BAL,,2017,1,4,3,1,1,0,0,1,1,1,0,0,0,0,0
manct001,Trey Mancini,BAL,,2017,1,4,3,0,0,0,0,0,0,1,0,0,0,0,0
josec002,Caleb Joseph,BAL,,2017,1,4,4,2,3,0,0,0,0,0,1,0,0,0,0
tejar001,Ruben Tejada,BAL,,2017,1,4,3,2,1,0,0,0,0,0,0,1,0,0,0
rickj001,Joey Rickard,BAL,,2017,1,3,2,0,0,0,0,0,0,0,1,0,0,0,0
jonea003,Adam Jones,BAL,,2017,1,5,4,0,0,0,0,0,0,0,2,1,0,0,0
machm001,Manny Machado,BAL,,2017,1,5,4,1,2,1,0,0,0,1,0,0,0,0,0
schoj001,Jonathan Schoop,BAL,,2017,1,5,5,2,2,1,0,0,0,0,0,0,0,0,0
trumm001,Mark Trumbo,BAL,,2017,1,5,3,3,2,0,0,1,3,2,1,0,0,0,0
davic003,Chris Davis,BAL,,2017,1,5,5,0,1,1,0,0,1,0,2,0,0,0,0
manct001,Trey Mancini,BAL,,2017,1,5,4,1,1,0,0,0,1,1,0,0,0,0,0
castw002,Welington Castillo,BAL,,2017,1,5,4,1,1,0,0,1,1,1,1,0,0,0,0
rickj001,Joey Rickard,BAL,,2017,1,5,4,0,1,0,0,0,2,1,1,0,0,0,0
tejar001,Ruben Tejada,BAL,,2017,1,4,3,0,0,0,0,0,0,1,0,0,0,0,0
giavj001,Johnny Giavotella,BAL,,2017,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
jonea003,Adam Jones,BAL,,2017,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0
machm001,Manny Machado,BAL,,2017,1,4,3,0,1,0,0,0,0,1,0,0,0,0,1
schoj001,Jonathan Schoop,BAL,,2017,1,4,4,0,1,0,0,0,0,0,0,0,0,0,0
davic003,Chris Davis,BAL,,2017,1,4,3,0,0,0,0,0,0,1,1,0,0,0,0
trumm001,Mark Trumbo,BAL,,2017,1,4,4,1,1,0,0,0,0,0,1,0,0,0,0
manct001,Trey Mancini,BAL,,2017,1,4,3,1,0,0,0,0,0,1,0,0,0,0,0
smits002,Seth Smith,BAL,,2017,1,4,4,0,1,0,0,0,0,0,1,0,0,0,0
josec002,Caleb Joseph,BAL,,2017,1,4,3,1,2,0,0,1,2,1,0,0,0,0,0
tejar001,Ruben Tejada,BAL,,2017,1,3,3,0,1,0,0,0,1,0,0,0,0,0,0
kim-h001,Hyun Soo Kim,BAL,,2017,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
jonea003,Adam Jones,BAL,,2017,1,4,3,0,1,1,0,0,0,0,2,1,0,0,0
machm001,Manny Machado,BAL,,2017,1,4,4,0,0,0,0,0,0,0,2,0,0,0,0
schoj001,Jonathan Schoop,BAL,,2017,1,4,4,0,1,0,0,0,0,0,1,0,0,0,0
trumm001,Mark Trumbo,BAL,,2017,1,3,3,0,0,0,0,0,0,0,3,0,0,0,0
davic003,Chris Davis,BAL,,2017,1,3,3,0,0,0,0,0,0,0,2,0,0,0,0
manct001,Trey Mancini,BAL,,2017,1,3,3,0,0,0,0,0,0,0,1,0,0,0,0
castw002,Welington Castillo,BAL,,2017,1,3,3,0,1,0,0,0,0,0,1,0,0,0,0
giavj001,Johnny Giavotella,BAL,,2017,1,3,3,0,0,0,0,0,0,0,1,0,0,0,0
rickj001,Joey Rickard,BAL,,2017,1,3,3,0,0,0,0,0,0,0,1,0,0,0,0
jonea003,Adam Jones,BAL,,2017,1,4,3,1,0,0,0,0,0,1,1,0,0,0,0
machm001,Manny Machado,BAL,,2017,1,4,3,0,3,0,0,0,0,1,0,0,0,1,0
schoj001,Jonathan Schoop,BAL,,2017,1,4,3,0,0,0,0,0,1,0,0,0,1,0,0
trumm001,Mark Trumbo,BAL,,2017,1,4,4,0,0,0,0,0,0,0,2,0,0,0,0
davic003,Chris Davis,BAL,,2017,1,3,3,0,0,0,0,0,0,0,1,0,0,0,0
manct001,Trey Mancini,BAL,,2017,1,3,3,0,1,0,0,0,0,0,0,0,0,0,0
smits002,Seth Smith,BAL,,2017,1,3,3,1,1,0,0,1,1,0,1,0,0,0,0
castw002,Welington Castillo,BAL,,2017,1,3,3,1,2,1,0,0,0,0,0,0,0,0,0
tejar001,Ruben Tejada,BAL,,2017,1,3,3,0,1,0,0,0,1,0,0,0,0,0,0
jonea003,Adam Jones,BAL,,2017,1,5,4,2,2,0,0,0,0,1,0,0,0,0,0
kim-h001,Hyun Soo Kim,BAL,,2017,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
machm001,Manny Machado,BAL,,2017,1,5,4,1,1,0,0,0,1,1,2,0,0,0,0
schoj001,Jonathan Schoop,BAL,,2017,1,5,4,2,2,1,0,0,2,1,1,0,0,0,0
davic003,Chris Davis,BAL,,2017,1,5,4,2,2,0,0,2,6,1,0,0,0,0,0
trumm001,Mark Trumbo,BAL,,2017,1,5,4,1,1,0,0,0,0,1,2,0,0,0,0
manct001,Trey Mancini,BAL,,2017,1,5,5,1,2,0,0,1,2,0,1,0,0,0,0
smits002,Seth Smith,BAL,,2017,1,5,4,2,2,0,0,1,1,0,1,1,0,0,0
castw002,Welington Castillo,BAL,,2017,1,5,5,0,1,0,0,0,0,0,2,0,0,0,0
tejar001,Ruben Tejada,BAL,,2017,1,5,5,1,3,1,0,0,0,0,1,0,0,0,0
jonea003,Adam Jones,BAL,,2017,1,5,5,3,3,0,0,1,2,0,0,0,0,0,0
machm001,Manny Machado,BAL,,2017,1,4,3,2,1,0,0,0,1,1,0,0,0,0,0
schoj001,Jonathan Schoop,BAL,,2017,1,4,4,1,3,1,0,0,3,0,1,0,0,0,0
trumm001,Mark Trumbo,BAL,,2017,1,4,4,0,0,0,0,0,0,0,1,0,0,0,0
davic003,Chris Davis,BAL,,2017,1,4,4,0,0,0,0,0,0,0,3,0,0,0,0
manct001,Trey Mancini,BAL,,2017,1,4,4,1,2,0,1,0,3,0,0,0,0,0,0
josec002,Caleb Joseph,BAL,,2017,1,4,4,1,2,1,0,0,0,0,1,0,0,0,0
rickj001,Joey Rickard,BAL,,2017,1,4,3,1,0,0,0,0,0,1,0,0,0,0,0
tejar001,Ruben Tejada,BAL,,2017,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0
jonea003,Adam Jones,BAL,,2017,1,5,5,2,2,1,0,1,3,0,0,0,0,0,0
machm001,Manny Machado,BAL,,2017,1,5,4,0,0,0,0,0,0,1,0,0,0,0,0
schoj001,Jonathan Schoop,BAL,,2017,1,5,5,1,2,0,0,1,3,0,0,0,0,0,0
trumm001,Mark Trumbo,BAL,,2017,1,5,4,1,1,0,0,1,1,1,2,0,0,0,0
davic003,Chris Davis,BAL,,2017,1,4,4,1,1,0,0,1,1,0,2,0,0,0,0
manct001,Trey Mancini,BAL,,2017,1,4,3,0,0,0,0,0,0,0,1,1,0,0,0
castw002,Welington Castillo,BAL,,2017,1,4,3,1,3,0,0,0,0,1,0,0,0,0,0
tejar001,Ruben Tejada,BAL,,2017,1,4,4,1,3,1,0,0,0,0,0,0,0,0,0
rickj001,Joey Rickard,BAL,,2017,1,4,4,2,2,0,0,0,1,0,1,0,0,0,0
jonea003,Adam Jones,BAL,,2017,1,5,5,1,1,1,0,0,2,0,3,0,0,0,0
machm001,Manny Machado,BAL,,2017,1,5,5,2,2,0,0,0,0,0,0,0,0,0,0
schoj001,Jonathan Schoop,BAL,,2017,1,5,5,1,2,0,0,1,4,0,2,0,0,0,0
davic003,Chris Davis,BAL,,2017,1,5,4,0,0,0,0,0,0,1,2,0,0,0,0
trumm001,Mark Trumbo,BAL,,2017,1,5,5,0,1,0,0,0,1,0,1,0,0,0,0
manct001,Trey Mancini,BAL,,2017,1,4,4,0,1,0,0,0,0,0,3,0,0,0,0
josec002,Caleb Joseph,BAL,,2017,1,4,4,0,2,0,0,0,0,0,0,0,0,0,0
tejar001,Ruben Tejada,BAL,,2017,1,4,3,2,1,0,0,0,0,1,0,0,0,0,0
rickj001,Joey Rickard,BAL,,2017,1,3,3,0,1,0,0,0,0,0,2,0,0,0,0
kim-h001,Hyun Soo Kim,BAL,,2017,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
jonea003,Adam Jones,BAL,,2017,1,4,4,1,1,0,0,1,2,0,0,0,0,0,0
machm001,Manny Machado,BAL,,2017,1,4,3,1,1,0,0,0,0,1,0,0,0,0,0
schoj001,Jonathan Schoop,BAL,,2017,1,4,4,1,1,0,0,1,2,0,1,0,0,0,0
davic003,Chris Davis,BAL,,2017,1,4,4,0,1,0,0,0,0,0,2,0,0,0,0
trumm001,Mark Trumbo,BAL,,2017,1,4,4,0,0,0,0,0,0,0,3,0,0,0,0
manct001,Trey Mancini,BAL,,2017,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0
smits002,Seth Smith,BAL,,2017,1,4,1,1,0,0,0,0,0,2,0,1,0,0,0
castw002,Welington Castillo,BAL,,2017,1,4,4,0,0,0,0,0,0,0,3,0,0,0,0
tejar001,Ruben Tejada,BAL,,2017,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0
jonea003,Adam Jones,BAL,,2017,1,5,5,1,4,0,0,0,1,0,1,0,0,0,0
machm001,Manny Machado,BAL,,2017,1,5,3,0,0,0,0,0,1,1,2,0,1,0,0
schoj001,Jonathan Schoop,BAL,,2017,1,5,5,2,3,0,0,0,1,0,0,0,0,0,0
trumm001,Mark Trumbo,BAL,,2017,1,5,5,2,2,1,0,1,1,0,0,0,0,0,0
davic003,Chris Davis,BAL,,2017,1,4,3,1,1,0,0,0,1,0,1,0,1,0,0
manct001,Trey Mancini,BAL,,2017,1,4,3,1,2,1,0,0,2,0,0,1,0,0,0
josec002,Caleb Joseph,BAL,,2017,1,4,2,1,0,0,0,0,0,2,0,0,0,0,0
kim-h001,Hyun Soo Kim,BAL,,2017,1,4,3,0,1,0,0,0,1,0,0,1,0,0,0
tejar001,Ruben Tejada,BAL,,2017,1,4,3,1,1,1,0,0,0,1,0,0,0,0,0
jonea003,Adam Jones,BAL,,2017,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0
machm001,Manny Machado,BAL,,2017,1,4,4,1,2,2,0,0,0,0,1,0,0,0,0
schoj001,Jonathan Schoop,BAL,,2017,1,4,4,0,2,0,0,0,1,0,0,0,0,0,0
manct001,Trey Mancini,BAL,,2017,1,4,4,0,1,0,0,0,0,0,2,0,0,0,0
davic003,Chris Davis,BAL,,2017,1,4,4,0,0,0,0,0,0,0,2,0,0,0,0
josec002,Caleb Joseph,BAL,,2017,1,4,4,1,1,0,0,0,0,0,0,0,0,0,0
rickj001,Joey Rickard,BAL,,2017,1,4,4,0,2,0,0,0,0,0,0,0,0,0,0
tejar001,Ruben Tejada,BAL,,2017,1,4,3,0,1,0,0,0,0,1,1,0,0,0,0
gentc001,Craig Gentry,BAL,,2017,1,4,4,0,1,0,0,0,1,0,1,0,0,0,0
jonea003,Adam Jones,BAL,,2017,1,5,5,0,2,0,0,0,1,0,0,0,0,0,0
machm001,Manny Machado,BAL,,2017,1,5,5,1,3,1,0,0,0,0,0,0,0,0,0
schoj001,Jonathan Schoop,BAL,,2017,1,5,5,2,2,0,0,0,1,0,1,0,0,0,0
